# Sensor Aleea Politehnicii, Bucharest, Romania (uRad Monitor/20d96b7e)
# https://aqicn.org/station/@365821/
# Daily pm10
date,min,max,median,q1,q3,stdev,count
2025-03-28T00:00:00.000Z,23,39,30,29,33,3.043,117
2025-03-29T00:00:00.000Z,14,38,32,30,34,4.864,86
2025-03-30T00:00:00.000Z,3,27,11,5.5,21.5,7.88,65
2025-03-31T00:00:00.000Z,17,43,28,23,32.5,6.057,141
2025-04-01T00:00:00.000Z,16,34,26,22,29,4.166,136
2025-04-02T00:00:00.000Z,6,33,18,10.5,23,7.5,105
2025-04-03T00:00:00.000Z,6,37,16,10,24,8.805,135
2025-04-04T00:00:00.000Z,14,34,24,19,27,5.188,162
2025-04-05T00:00:00.000Z,8,30,18,15,25,6.5,103
2025-04-06T00:00:00.000Z,3,26,11,8,13,4.781,110
2025-04-07T00:00:00.000Z,9,30,16,12,20,5.031,118
2025-04-08T00:00:00.000Z,7,46,22,14,28,9.587,181
2025-04-09T00:00:00.000Z,7,37,20,14,28,8.434,169
2025-04-10T00:00:00.000Z,4,42,23,14.5,31,9.326,169
2025-04-11T00:00:00.000Z,5,19,15,9,17,4.292,47
2025-04-12T00:00:00.000Z,12,41,18,16,21.5,6.242,157
2025-04-13T00:00:00.000Z,6,34,17,9.5,25,7.818,136
2025-04-14T00:00:00.000Z,7,24,17,11,20,4.694,109
2025-04-15T00:00:00.000Z,6,23,9,8,16,5.023,86
2025-04-16T00:00:00.000Z,4,50,10,8,15.5,10.251,133
2025-04-17T00:00:00.000Z,2,46,8,5,13,7.099,127
2025-04-18T00:00:00.000Z,3,22,12.5,8,16,5.416,94
2025-04-19T00:00:00.000Z,15,36,22,18,23.5,5.151,89
2025-04-20T00:00:00.000Z,7,49,18,10,27,11.659,119
2025-04-21T00:00:00.000Z,7,34,15,10,27,8.684,113
2025-04-22T00:00:00.000Z,6,27,13,8,20,5.929,117
2025-04-23T00:00:00.000Z,5,22,12,9,18,4.974,115
2025-04-24T00:00:00.000Z,7,25,18,10,22,5.886,132
2025-04-25T00:00:00.000Z,8,34,11,10,23,8.416,133
2025-04-26T00:00:00.000Z,11,23,13,12,17,3.422,36
2025-04-28T00:00:00.000Z,5,22,7,6,9,3.921,39
2025-04-29T00:00:00.000Z,5,21,9.5,6,12,4.005,112
2025-04-30T00:00:00.000Z,6,28,15,9,18,5.613,115
2025-05-01T00:00:00.000Z,9,32,23,14,28,6.879,119
2025-05-02T00:00:00.000Z,4,33,8,6,14.5,8.195,117
2025-05-03T00:00:00.000Z,7,19,10,8.5,13,3.425,100
2025-05-04T00:00:00.000Z,6,21,11,8,13.5,3.287,112
2025-05-05T00:00:00.000Z,9,26,14,11,18,4.131,123
2025-05-06T00:00:00.000Z,3,33,21,17,24,7.66,83
2025-05-07T00:00:00.000Z,3,18,9,7,11,2.73,126
2025-05-08T00:00:00.000Z,4,20,14,11,17,4.199,118
2025-05-09T00:00:00.000Z,6,24,11,8,17,5.212,131
2025-05-10T00:00:00.000Z,5,29,13,11,19,6.151,142
2025-05-11T00:00:00.000Z,4,31,15,10,24,8.243,147
2025-05-12T00:00:00.000Z,5,12,7,7,8,1.246,127
2025-05-13T00:00:00.000Z,3,41,9,7,17,9.352,138
2025-05-14T00:00:00.000Z,6,28,15,8,19,6.463,141
2025-05-15T00:00:00.000Z,6,31,12.5,9,18,6.109,136
2025-05-16T00:00:00.000Z,10,33,15,13,24,6.499,151
2025-05-17T00:00:00.000Z,3,30,15,9,21,7.411,140
2025-05-18T00:00:00.000Z,3,45,14,8,22,9.228,156
2025-05-19T00:00:00.000Z,4,17,8,6,11,3.455,116
2025-05-20T00:00:00.000Z,3,17,5,4,7,3.219,115
2025-05-21T00:00:00.000Z,5,19,10,7,13,3.485,136
2025-05-22T00:00:00.000Z,4,25,14,7.5,17,5.362,129
2025-05-23T00:00:00.000Z,7,29,13,9,18,6.155,114
2025-05-24T00:00:00.000Z,6,26,18,11,21,5.762,153
2025-05-25T00:00:00.000Z,4,31,17,14,23,6.109,148
2025-05-26T00:00:00.000Z,3,15,9,6,11,3.258,136
2025-05-27T00:00:00.000Z,1,20,10.5,4,14,5.514,112
2025-05-28T00:00:00.000Z,3,20,12,7,15,4.585,102
2025-05-29T00:00:00.000Z,4,30,10,7,13,6.943,118
2025-05-30T00:00:00.000Z,5,21,11,7,16,4.856,145
2025-05-31T00:00:00.000Z,4,56,16,7,25,12.766,172
2025-06-01T00:00:00.000Z,6,20,13,9,16,3.643,133
2025-06-02T00:00:00.000Z,5,29,11,8,16,6.43,130
2025-06-03T00:00:00.000Z,6,24,12,9,17,4.677,115
2025-06-04T00:00:00.000Z,14,30,19,17,23,4.004,97
2025-06-05T00:00:00.000Z,17,34,20,19,22,3.628,66
